iter	Passed	Remaining
4779	62442	68190
4780	62451	68173
4781	62461	68156
4782	62469	68138
4783	62479	68121
4784	62489	68105
4785	62498	68088
4786	62508	68070
4787	62516	68052
4788	62526	68035
4789	62535	68018
4790	62543	68000
4791	62551	67982
4792	62561	67965
4793	62570	67948
4794	62579	67930
4795	62588	67912
4796	62596	67894
4797	62604	67876
4798	62614	67859
4799	62624	67843
4800	62633	67825
4801	62643	67809
4802	62651	67790
4803	62659	67772
4804	62668	67754
4805	62677	67737
4806	62686	67720
4807	62695	67702
4808	62704	67684
4809	62713	67667
4810	62721	67649
4811	62730	67631
4812	62740	67615
4813	62749	67598
4814	62758	67580
4815	62768	67564
4816	62776	67546
4817	62785	67529
4818	62795	67512
4819	62803	67494
4820	62813	67477
4821	62822	67460
4822	62859	67472
4823	62874	67462
4824	62887	67449
4825	62897	67433
4826	62906	67415
4827	62914	67397
4828	62924	67380
4829	62934	67364
4830	62943	67347
4831	62953	67331
4832	62962	67313
4833	62972	67297
4834	62981	67279
4835	62989	67262
4836	62998	67243
4837	63009	67229
4838	63017	67211
4839	63026	67193
4840	63035	67175
4841	63044	67158
4842	63054	67142
4843	63063	67125
4844	63072	67107
4845	63079	67089
4846	63088	67071
4847	63098	67055
4848	63108	67039
4849	63118	67022
4850	63127	67005
4851	63137	66989
4852	63146	66971
4853	63155	66954
4854	63164	66937
4855	63174	66921
4856	63183	66904
4857	63192	66887
4858	63202	66870
4859	63211	66853
4860	63221	66836
4861	63230	66819
4862	63239	66802
4863	63248	66785
4864	63306	66820
4865	63329	66816
4866	63343	66805
4867	63355	66791
4868	63364	66774
4869	63373	66756
4870	63381	66739
4871	63391	66722
4872	63399	66703
4873	63408	66687
4874	63417	66669
4875	63426	66652
4876	63436	66636
4877	63445	66619
4878	63455	66602
4879	63466	66587
4880	63475	66570
4881	63484	66553
4882	63494	66537
4883	63503	66519
4884	63512	66503
4885	63521	66485
4886	63531	66469
4887	63539	66451
4888	63548	66434
4889	63561	66421
4890	63573	66407
4891	63593	66401
4892	63604	66386
4893	63616	66372
4894	63627	66356
4895	63636	66340
4896	63647	66324
4897	63657	66308
4898	63665	66291
4899	63675	66274
4900	63684	66257
4901	63693	66240
4902	63702	66223
4903	63712	66206
4904	63722	66191
4905	63732	66175
4906	63740	66157
4907	63749	66139
4908	63764	66129
4909	63773	66111
4910	63782	66094
4911	63791	66077
4912	63800	66060
4913	63810	66043
4914	63819	66027
4915	63828	66009
4916	63838	65993
4917	63847	65976
4918	63858	65961
4919	63871	65948
4920	63881	65932
4921	63890	65915
4922	63899	65898
4923	63911	65884
4924	63922	65869
4925	63932	65853
4926	63941	65836
4927	63949	65818
4928	63959	65801
4929	63968	65784
4930	63977	65767
4931	63985	65750
4932	63995	65733
4933	64004	65717
4934	64013	65699
4935	64022	65683
4936	64031	65666
4937	64040	65648
4938	64049	65631
4939	64059	65615
4940	64068	65598
4941	64077	65581
4942	64088	65566
4943	64097	65549
4944	64105	65531
4945	64115	65515
4946	64123	65497
4947	64133	65481
4948	64143	65465
4949	64152	65448
4950	64161	65431
4951	64171	65415
4952	64179	65398
4953	64188	65380
4954	64199	65365
4955	64209	65349
4956	64217	65331
4957	64226	65314
4958	64235	65297
4959	64244	65280
4960	64253	65263
4961	64261	65245
4962	64270	65229
4963	64279	65211
4964	64287	65193
4965	64297	65177
4966	64307	65161
4967	64315	65144
4968	64325	65127
4969	64334	65110
4970	64343	65094
4971	64351	65076
4972	64359	65058
4973	64368	65041
4974	64377	65024
4975	64386	65007
4976	64395	64990
4977	64405	64974
4978	64414	64957
4979	64428	64945
4980	64440	64932
4981	64451	64917
4982	64461	64901
4983	64471	64885
4984	64481	64869
4985	64492	64854
4986	64502	64838
4987	64512	64823
4988	64521	64806
4989	64530	64789
4990	64540	64773
4991	64549	64756
4992	64557	64738
4993	64566	64722
4994	64575	64705
4995	64584	64687
4996	64594	64671
4997	64602	64654
4998	64611	64637
4999	64622	64622
5000	64632	64606
5001	64642	64590
5002	64650	64573
5003	64660	64557
5004	64668	64539
5005	64677	64522
5006	64686	64505
5007	64695	64488
5008	64704	64471
5009	64714	64455
5010	64722	64438
5011	64731	64421
5012	64740	64404
5013	64749	64388
5014	64758	64370
5015	64767	64354
5016	64777	64338
5017	64785	64320
5018	64794	64303
5019	64803	64287
5020	64812	64270
5021	64820	64252
5022	64829	64236
5023	64839	64220
5024	64848	64203
5025	64858	64187
5026	64872	64175
5027	64884	64162
5028	64894	64146
5029	64904	64130
5030	64914	64114
5031	64926	64100
5032	64936	64084
5033	64948	64070
5034	64957	64054
5035	64967	64038
5036	64976	64022
5037	64986	64005
5038	64995	63989
5039	65004	63972
5040	65013	63956
5041	65022	63938
5042	65033	63924
5043	65043	63908
5044	65054	63893
5045	65064	63878
5046	65075	63863
5047	65085	63848
5048	65097	63833
5049	65106	63817
5050	65115	63800
5051	65124	63784
5052	65133	63767
5053	65142	63750
5054	65151	63733
5055	65159	63716
5056	65169	63700
5057	65178	63684
5058	65187	63667
5059	65196	63650
5060	65205	63633
5061	65215	63617
5062	65224	63601
5063	65233	63584
5064	65242	63567
5065	65251	63551
5066	65261	63535
5067	65269	63518
5068	65278	63501
5069	65287	63484
5070	65296	63468
5071	65305	63451
5072	65313	63434
5073	65323	63417
5074	65332	63401
5075	65342	63386
5076	65353	63371
5077	65363	63355
5078	65372	63339
5079	65382	63322
5080	65391	63306
5081	65402	63291
5082	65412	63276
5083	65422	63260
5084	65431	63243
5085	65440	63227
5086	65450	63211
5087	65458	63194
5088	65467	63178
5089	65477	63162
5090	65487	63146
5091	65496	63129
5092	65505	63113
5093	65514	63096
5094	65523	63079
5095	65533	63064
5096	65543	63048
5097	65552	63032
5098	65562	63016
5099	65571	63000
5100	65581	62984
5101	65592	62969
5102	65601	62953
5103	65609	62936
5104	65619	62920
5105	65630	62905
5106	65639	62888
5107	65648	62872
5108	65657	62856
5109	65668	62841
5110	65677	62825
5111	65687	62809
5112	65696	62792
5113	65705	62776
5114	65714	62760
5115	65723	62743
5116	65733	62727
5117	65742	62711
5118	65752	62695
5119	65762	62679
5120	65772	62664
5121	65782	62648
5122	65793	62634
5123	65802	62617
5124	65813	62603
5125	65823	62587
5126	65833	62571
5127	65842	62555
5128	65851	62538
5129	65861	62523
5130	65870	62507
5131	65879	62490
5132	65890	62475
5133	65898	62458
5134	65908	62443
5135	65918	62427
5136	65928	62411
5137	65938	62396
5138	65947	62379
5139	65956	62363
5140	65965	62346
5141	65974	62330
5142	65983	62314
5143	65993	62298
5144	66003	62283
5145	66012	62267
5146	66021	62250
5147	66030	62233
5148	66039	62217
5149	66048	62200
5150	66056	62183
5151	66065	62167
5152	66074	62150
5153	66083	62134
5154	66092	62118
5155	66101	62101
5156	66110	62085
5157	66119	62069
5158	66128	62052
5159	66138	62036
5160	66146	62019
5161	66155	62002
5162	66165	61988
5163	66175	61972
5164	66183	61955
5165	66193	61939
5166	66203	61924
5167	66212	61907
5168	66222	61892
5169	66230	61874
5170	66240	61859
5171	66250	61843
5172	66259	61827
5173	66267	61810
5174	66277	61794
5175	66285	61777
5176	66293	61760
5177	66303	61744
5178	66311	61727
5179	66319	61710
5180	66328	61694
5181	66338	61679
5182	66348	61663
5183	66356	61646
5184	66366	61630
5185	66374	61613
5186	66384	61597
5187	66393	61581
5188	66402	61565
5189	66413	61551
5190	66422	61534
5191	66430	61517
5192	66439	61501
5193	66450	61486
5194	66459	61470
5195	66469	61454
5196	66478	61438
5197	66487	61422
5198	66497	61407
5199	66506	61390
5200	66515	61373
5201	66525	61358
5202	66534	61342
5203	66543	61326
5204	66553	61311
5205	66562	61294
5206	66572	61279
5207	66581	61262
5208	66591	61247
5209	66599	61231
5210	66609	61214
5211	66617	61198
5212	66627	61182
5213	66635	61165
5214	66645	61149
5215	66654	61134
5216	66663	61117
5217	66672	61101
5218	66682	61085
5219	66691	61070
5220	66701	61055
5221	66710	61038
5222	66719	61022
5223	66727	61005
5224	66738	60991
5225	66749	60976
5226	66758	60960
5227	66767	60943
5228	66777	60928
5229	66785	60911
5230	66795	60896
5231	66803	60878
5232	66812	60862
5233	66822	60847
5234	66831	60830
5235	66839	60814
5236	66849	60798
5237	66858	60782
5238	66866	60765
5239	66876	60750
5240	66884	60733
5241	66894	60717
5242	66904	60702
5243	66913	60686
5244	66921	60669
5245	66930	60653
5246	66970	60665
5247	66995	60663
5248	67009	60651
5249	67020	60638
5250	67031	60623
5251	67040	60606
5252	67051	60592
5253	67061	60577
5254	67071	60562
5255	67080	60545
5256	67089	60529
5257	67098	60514
5258	67108	60498
5259	67118	60482
5260	67126	60466
5261	67135	60450
5262	67144	60434
5263	67155	60419
5264	67165	60404
5265	67174	60387
5266	67183	60371
5267	67193	60356
5268	67201	60340
5269	67210	60323
5270	67219	60307
5271	67228	60291
5272	67236	60274
5273	67246	60259
5274	67254	60242
5275	67263	60225
5276	67272	60209
5277	67280	60192
5278	67288	60176
5279	67297	60159
5280	67306	60143
5281	67315	60127
5282	67325	60112
5283	67334	60096
5284	67343	60080
5285	67353	60064
5286	67362	60049
5287	67371	60032
5288	67380	60016
5289	67388	59999
5290	67398	59985
5291	67408	59969
5292	67417	59953
5293	67425	59936
5294	67434	59920
5295	67443	59904
5296	67453	59889
5297	67461	59872
5298	67470	59856
5299	67480	59841
5300	67490	59826
5301	67499	59810
5302	67508	59793
5303	67517	59778
5304	67526	59761
5305	67535	59745
5306	67544	59730
5307	67554	59714
5308	67564	59699
5309	67574	59684
5310	67583	59668
5311	67592	59652
5312	67601	59636
5313	67610	59620
5314	67619	59604
5315	67628	59588
5316	67637	59572
5317	67647	59556
5318	67656	59541
5319	67664	59524
5320	67673	59508
5321	67683	59493
5322	67693	59478
5323	67701	59461
5324	67710	59445
5325	67721	59430
5326	67729	59414
5327	67739	59399
5328	67748	59382
5329	67757	59367
5330	67766	59351
5331	67775	59335
5332	67784	59319
5333	67794	59304
5334	67807	59291
5335	67818	59277
5336	67829	59263
5337	67845	59253
5338	67858	59241
5339	67871	59229
5340	67885	59217
5341	67899	59205
5342	67912	59192
5343	67973	59222
5344	67988	59211
5345	68001	59199
5346	68016	59188
5347	68031	59178
5348	68045	59166
5349	68059	59154
5350	68073	59142
5351	68086	59130
5352	68100	59118
5353	68112	59105
5354	68126	59094
5355	68139	59081
5356	68151	59068
5357	68163	59054
5358	68177	59043
5359	68190	59030
5360	68205	59020
5361	68219	59007
5362	68232	58995
5363	68245	58982
5364	68258	58970
5365	68279	58965
5366	68293	58953
5367	68307	58941
5368	68320	58929
5369	68333	58917
5370	68375	58929
5371	68389	58918
5372	68402	58905
5373	68415	58892
5374	68430	58881
5375	68443	58869
5376	68456	58857
5377	68470	58845
5378	68483	58833
5379	68496	58820
5380	68509	58807
5381	68522	58795
5382	68533	58781
5383	68548	58770
5384	68560	58757
5385	68573	58744
5386	68587	58732
5387	68600	58720
5388	68614	58708
5389	68639	58706
5390	68652	58694
5391	68665	58681
5392	68678	58668
5393	68689	58655
5394	68702	58642
5395	68715	58629
5396	68729	58617
5397	68740	58604
5398	68754	58592
5399	68767	58579
5400	68779	58566
5401	68793	58554
5402	68807	58542
5403	68818	58529
5404	68832	58517
5405	68845	58504
5406	68857	58491
5407	68866	58475
5408	68877	58461
5409	68886	58445
5410	68895	58429
5411	68904	58413
5412	68912	58397
5413	68921	58381
5414	68930	58365
5415	68939	58349
5416	68949	58334
5417	68958	58318
5418	68967	58302
5419	68976	58286
5420	68986	58271
5421	68996	58256
5422	69008	58242
5423	69017	58227
5424	69027	58212
5425	69036	58196
5426	69046	58181
5427	69055	58165
5428	69065	58150
5429	69074	58134
5430	69083	58118
5431	69092	58102
5432	69100	58086
5433	69110	58071
5434	69119	58055
5435	69129	58040
5436	69137	58023
5437	69145	58007
5438	69154	57991
5439	69164	57976
5440	69173	57960
5441	69182	57944
5442	69191	57928
5443	69201	57913
5444	69210	57897
5445	69218	57881
5446	69226	57864
5447	69235	57848
5448	69245	57834
5449	69254	57817
5450	69262	57801
5451	69271	57785
5452	69281	57770
5453	69289	57753
5454	69299	57738
5455	69307	57722
5456	69316	57706
5457	69325	57690
5458	69333	57674
5459	69342	57658
5460	69352	57643
5461	69362	57628
5462	69371	57612
5463	69380	57596
5464	69388	57580
5465	69397	57564
5466	69405	57548
5467	69415	57532
5468	69423	57516
5469	69431	57499
5470	69439	57483
5471	69448	57467
5472	69457	57451
5473	69466	57435
5474	69475	57420
5475	69483	57403
5476	69491	57387
5477	69500	57371
5478	69509	57355
5479	69518	57340
5480	69527	57324
5481	69536	57308
5482	69545	57292
5483	69554	57277
5484	69563	57261
5485	69571	57245
5486	69581	57230
5487	69590	57214
5488	69599	57198
5489	69608	57182
5490	69618	57167
5491	69626	57151
5492	69635	57135
5493	69644	57120
5494	69653	57104
5495	69662	57088
5496	69672	57073
5497	69681	57058
5498	69690	57042
5499	69699	57026
5500	69708	57010
5501	69715	56994
5502	69725	56978
5503	69734	56963
5504	69742	56947
5505	69752	56931
5506	69760	56915
5507	69769	56900
5508	69779	56885
5509	69787	56868
5510	69796	56853
5511	69805	56837
5512	69815	56822
5513	69823	56806
5514	69833	56791
5515	69842	56775
5516	69851	56759
5517	69862	56746
5518	69872	56731
5519	69881	56715
5520	69889	56699
5521	69914	56696
5522	69922	56680
5523	69932	56665
5524	69943	56650
5525	69952	56635
5526	69962	56620
5527	69971	56605
5528	69980	56589
5529	69988	56573
5530	69996	56556
5531	70006	56541
5532	70015	56525
5533	70023	56510
5534	70033	56494
5535	70040	56477
5536	70050	56462
5537	70059	56447
5538	70068	56431
5539	70078	56417
5540	70088	56401
5541	70098	56387
5542	70109	56373
5543	70117	56357
5544	70127	56341
5545	70136	56326
5546	70145	56311
5547	70154	56295
5548	70163	56280
5549	70173	56265
5550	70182	56249
5551	70191	56233
5552	70201	56219
5553	70210	56203
5554	70219	56188
5555	70229	56173
5556	70239	56158
5557	70248	56143
5558	70257	56127
5559	70267	56112
5560	70278	56098
5561	70287	56083
5562	70296	56068
5563	70308	56054
5564	70317	56039
5565	70326	56023
5566	70335	56007
5567	70344	55992
5568	70353	55976
5569	70361	55961
5570	70370	55945
5571	70379	55929
5572	70389	55915
5573	70398	55899
5574	70407	55884
5575	70416	55868
5576	70424	55852
5577	70433	55836
5578	70442	55821
5579	70450	55805
5580	70459	55789
5581	70468	55774
5582	70477	55758
5583	70487	55743
5584	70496	55728
5585	70505	55712
5586	70516	55698
5587	70524	55682
5588	70533	55666
5589	70542	55651
5590	70551	55636
5591	70561	55621
5592	70570	55605
5593	70578	55589
5594	70587	55574
5595	70597	55559
5596	70606	55544
5597	70615	55528
5598	70624	55513
5599	70633	55497
5600	70644	55484
5601	70653	55468
5602	70662	55453
5603	70671	55437
5604	70680	55422
5605	70689	55406
5606	70699	55391
5607	70708	55376
5608	70717	55361
5609	70726	55346
5610	70735	55330
5611	70743	55313
5612	70751	55298
5613	70761	55283
5614	70770	55267
5615	70779	55252
5616	70788	55237
5617	70797	55221
5618	70806	55206
5619	70816	55191
5620	70825	55176
5621	70834	55160
5622	70844	55145
5623	70853	55130
5624	70862	55115
5625	70873	55101
5626	70882	55086
5627	70892	55071
5628	70901	55056
5629	70910	55040
5630	70920	55025
5631	70929	55010
5632	70939	54995
5633	70949	54981
5634	70959	54966
5635	70968	54951
5636	70978	54937
5637	70988	54922
5638	70997	54907
5639	71006	54891
5640	71015	54875
5641	71025	54861
5642	71033	54845
5643	71043	54830
5644	71067	54827
5645	71081	54815
5646	71091	54800
5647	71101	54786
5648	71110	54771
5649	71119	54755
5650	71127	54739
5651	71137	54725
5652	71146	54709
5653	71154	54693
5654	71165	54679
5655	71175	54665
5656	71184	54650
5657	71192	54634
5658	71202	54619
5659	71211	54603
5660	71220	54588
5661	71230	54573
5662	71239	54558
5663	71247	54542
5664	71256	54527
5665	71265	54512
5666	71274	54496
5667	71282	54480
5668	71291	54465
5669	71300	54449
5670	71308	54434
5671	71317	54418
5672	71326	54403
5673	71336	54388
5674	71345	54373
5675	71354	54358
5676	71363	54342
5677	71371	54327
5678	71381	54312
5679	71389	54296
5680	71399	54281
5681	71408	54266
5682	71417	54251
5683	71426	54235
5684	71435	54220
5685	71444	54205
5686	71454	54190
5687	71464	54176
5688	71472	54160
5689	71481	54144
5690	71490	54129
5691	71499	54114
5692	71508	54099
5693	71516	54083
5694	71525	54068
5695	71534	54052
5696	71543	54037
5697	71551	54021
5698	71559	54005
5699	71568	53990
5700	71577	53975
5701	71586	53959
5702	71594	53944
5703	71603	53928
5704	71612	53913
5705	71622	53898
5706	71632	53884
5707	71640	53868
5708	71650	53853
5709	71659	53838
5710	71667	53823
5711	71678	53808
5712	71686	53793
5713	71695	53777
5714	71704	53762
5715	71714	53748
5716	71723	53733
5717	71732	53718
5718	71766	53720
5719	71787	53715
5720	71803	53705
5721	71814	53691
5722	71824	53677
5723	71835	53663
5724	71845	53648
5725	71854	53633
5726	71863	53618
5727	71873	53603
5728	71882	53588
5729	71891	53573
5730	71899	53558
5731	71909	53543
5732	71919	53528
5733	71928	53513
5734	71937	53498
5735	71947	53483
5736	71955	53468
5737	71964	53453
5738	71974	53438
5739	71983	53423
5740	71993	53408
5741	72002	53393
5742	72011	53378
5743	72021	53363
5744	72031	53349
5745	72039	53334
5746	72048	53318
5747	72058	53304
5748	72067	53288
5749	72076	53273
5750	72084	53258
5751	72093	53242
5752	72101	53227
5753	72111	53212
5754	72120	53197
5755	72129	53182
5756	72137	53166
5757	72146	53151
5758	72155	53136
5759	72164	53120
5760	72173	53105
5761	72182	53090
5762	72191	53075
5763	72200	53060
5764	72209	53045
5765	72218	53030
5766	72228	53016
5767	72239	53002
5768	72247	52986
5769	72257	52972
5770	72266	52956
5771	72275	52941
5772	72285	52927
5773	72294	52912
5774	72304	52897
5775	72313	52882
5776	72321	52867
5777	72331	52852
5778	72340	52837
5779	72349	52822
5780	72359	52808
5781	72369	52793
5782	72378	52779
5783	72388	52764
5784	72398	52750
5785	72408	52735
5786	72417	52720
5787	72426	52705
5788	72436	52691
5789	72448	52678
5790	72458	52663
5791	72467	52649
5792	72477	52635
5793	72488	52621
5794	72497	52606
5795	72506	52591
5796	72515	52576
5797	72526	52562
5798	72534	52546
5799	72543	52531
5800	72552	52516
5801	72560	52500
5802	72569	52485
5803	72579	52471
5804	72587	52455
5805	72596	52440
5806	72605	52425
5807	72614	52410
5808	72623	52395
5809	72631	52379
5810	72640	52364
5811	72649	52349
5812	72659	52335
5813	72668	52320
5814	72677	52305
5815	72687	52290
5816	72695	52275
5817	72705	52260
5818	72714	52246
5819	72723	52231
5820	72733	52216
5821	72742	52202
5822	72752	52187
5823	72761	52172
5824	72771	52158
5825	72781	52143
5826	72790	52128
5827	72798	52113
5828	72807	52098
5829	72816	52083
5830	72826	52068
5831	72836	52054
5832	72846	52040
5833	72854	52024
5834	72864	52010
5835	72873	51995
5836	72882	51980
5837	72892	51966
5838	72900	51950
5839	72909	51935
5840	72918	51920
5841	72927	51905
5842	72935	51890
5843	72943	51874
5844	72953	51859
5845	72961	51844
5846	72970	51829
5847	72980	51814
5848	72989	51800
5849	72998	51785
5850	73007	51770
5851	73016	51755
5852	73026	51741
5853	73035	51726
5854	73043	51710
5855	73053	51696
5856	73062	51681
5857	73071	51666
5858	73080	51651
5859	73090	51637
5860	73099	51622
5861	73108	51607
5862	73117	51592
5863	73125	51576
5864	73134	51562
5865	73143	51546
5866	73151	51531
5867	73162	51517
5868	73170	51502
5869	73179	51487
5870	73189	51473
5871	73198	51458
5872	73206	51442
5873	73215	51427
5874	73224	51413
5875	73233	51397
5876	73241	51382
5877	73250	51367
5878	73259	51352
5879	73268	51337
5880	73277	51322
5881	73286	51307
5882	73295	51292
5883	73305	51278
5884	73313	51263
5885	73322	51248
5886	73332	51234
5887	73343	51221
5888	73354	51207
5889	73362	51192
5890	73370	51176
5891	73379	51161
5892	73389	51146
5893	73398	51132
5894	73407	51117
5895	73416	51102
5896	73426	51088
5897	73434	51073
5898	73475	51080
5899	73492	51070
5900	73504	51058
5901	73515	51045
5902	73524	51030
5903	73534	51015
5904	73543	51001
5905	73564	50994
5906	73579	50983
5907	73594	50972
5908	73605	50959
5909	73616	50946
5910	73626	50931
5911	73636	50917
5912	73645	50902
5913	73654	50888
5914	73662	50872
5915	73671	50857
5916	73680	50842
5917	73689	50827
5918	73698	50813
5919	73709	50799
5920	73718	50785
5921	73728	50770
5922	73737	50755
5923	73745	50740
5924	73754	50725
5925	73763	50710
5926	73772	50696
5927	73782	50682
5928	73795	50669
5929	73804	50655
5930	73814	50640
5931	73823	50626
5932	73834	50612
5933	73842	50597
5934	73852	50583
5935	73861	50568
5936	73871	50553
5937	73881	50539
5938	73891	50525
5939	73900	50511
5940	73910	50496
5941	73918	50481
5942	73928	50467
5943	73937	50452
5944	73946	50438
5945	73957	50424
5946	73966	50409
5947	73977	50395
5948	73986	50381
5949	73995	50366
5950	74006	50353
5951	74015	50338
5952	74027	50325
5953	74040	50313
5954	74051	50300
5955	74060	50285
5956	74069	50270
5957	74078	50255
5958	74086	50240
5959	74096	50226
5960	74105	50211
5961	74115	50197
5962	74125	50183
5963	74134	50168
5964	74143	50154
5965	74152	50139
5966	74161	50124
5967	74170	50110
5968	74180	50095
5969	74220	50102
5970	74230	50087
5971	74239	50072
5972	74248	50058
5973	74258	50044
5974	74266	50028
5975	74275	50014
5976	74284	49999
5977	74294	49985
5978	74303	49970
5979	74312	49955
5980	74321	49941
5981	74330	49926
5982	74340	49912
5983	74349	49897
5984	74358	49882
5985	74367	49868
5986	74378	49854
5987	74386	49839
5988	74396	49825
5989	74405	49810
5990	74416	49797
5991	74427	49783
5992	74436	49768
5993	74445	49754
5994	74455	49740
5995	74465	49726
5996	74474	49711
5997	74485	49698
5998	74495	49684
5999	74504	49669
6000	74514	49655
6001	74525	49642
6002	74535	49628
6003	74545	49614
6004	74556	49600
6005	74564	49585
6006	74575	49572
6007	74586	49558
6008	74596	49544
6009	74607	49531
6010	74618	49518
6011	74627	49503
6012	74638	49490
6013	74648	49475
6014	74658	49462
6015	74669	49448
6016	74679	49434
6017	74688	49419
6018	74698	49405
6019	74707	49391
6020	74716	49376
6021	74726	49362
6022	74735	49348
6023	74748	49335
6024	74759	49322
6025	74771	49309
6026	74781	49296
6027	74826	49305
6028	74875	49317
6029	74893	49307
6030	74903	49294
6031	74913	49280
6032	74923	49266
6033	74934	49252
6034	74943	49237
6035	74953	49223
6036	74962	49209
6037	74971	49194
6038	74982	49181
6039	74991	49166
6040	75000	49152
6041	75009	49137
6042	75018	49122
6043	75028	49108
6044	75037	49094
6045	75047	49080
6046	75055	49064
6047	75065	49050
6048	75074	49036
6049	75084	49022
6050	75092	49006
6051	75103	48993
6052	75112	48978
6053	75121	48964
6054	75130	48949
6055	75140	48935
6056	75150	48921
6057	75159	48907
6058	75169	48893
6059	75179	48879
6060	75188	48864
6061	75197	48849
6062	75206	48835
6063	75215	48820
6064	75225	48806
6065	75233	48791
6066	75242	48776
6067	75250	48761
6068	75259	48746
6069	75270	48733
6070	75287	48724
6071	75305	48715
6072	75325	48707
6073	75335	48693
6074	75345	48679
6075	75354	48665
6076	75363	48650
6077	75373	48637
6078	75383	48623
6079	75393	48608
6080	75402	48594
6081	75411	48580
6082	75420	48564
6083	75430	48551
6084	75441	48537
6085	75450	48523
6086	75460	48509
6087	75469	48494
6088	75479	48480
6089	75489	48466
6090	75497	48452
6091	75506	48437
6092	75515	48422
6093	75525	48408
6094	75535	48394
6095	75544	48380
6096	75554	48366
6097	75563	48351
6098	75573	48337
6099	75581	48322
6100	75590	48308
6101	75601	48294
6102	75610	48280
6103	75620	48266
6104	75632	48253
6105	75640	48238
6106	75649	48223
6107	75660	48210
6108	75669	48196
6109	75680	48182
6110	75691	48169
6111	75701	48155
6112	75710	48140
6113	75718	48126
6114	75727	48111
6115	75736	48097
6116	75746	48082
6117	75758	48070
6118	75767	48055
6119	75776	48041
6120	75785	48026
6121	75794	48012
6122	75804	47998
6123	75815	47984
6124	75825	47971
6125	75834	47956
6126	75843	47941
6127	75852	47927
6128	75863	47914
6129	75873	47900
6130	75883	47886
6131	75915	47886
6132	75928	47874
6133	75944	47864
6134	75961	47855
6135	75975	47843
6136	75989	47832
6137	76003	47821
6138	76014	47808
6139	76028	47796
6140	76039	47783
6141	76050	47770
6142	76060	47755
6143	76071	47742
6144	76080	47728
6145	76092	47715
6146	76109	47706
6147	76122	47694
6148	76145	47688
6149	76171	47684
6150	76192	47677
6151	76205	47665
6152	76224	47657
6153	76264	47662
6154	76309	47670
6155	76333	47665
6156	76383	47676
6157	76401	47667
6158	76421	47659
6159	76439	47650
6160	76457	47641
6161	76477	47634
6162	76493	47623
6163	76507	47612
6164	76522	47601
6165	76550	47599
6166	76566	47588
6167	76578	47575
6168	76589	47562
6169	76602	47550
6170	76620	47541
6171	76633	47529
6172	76649	47519
6173	76668	47511
6174	76681	47499
6175	76696	47488
6176	76714	47479
6177	76729	47468
6178	76744	47457
6179	76760	47447
6180	76772	47434
6181	76785	47422
6182	76801	47412
6183	76820	47404
6184	76837	47394
6185	76856	47386
6186	76868	47373
6187	76885	47363
6188	76899	47352
6189	76923	47347
6190	76934	47333
6191	76950	47323
6192	76968	47314
6193	76987	47306
6194	77010	47300
6195	77043	47300
6196	77060	47290
6197	77075	47279
6198	77091	47269
6199	77104	47257
6200	77115	47244
6201	77128	47231
6202	77143	47221
6203	77155	47208
6204	77169	47196
6205	77181	47184
6206	77198	47174
6207	77222	47169
6208	77244	47162
6209	77290	47170
6210	77311	47163
6211	77330	47155
6212	77348	47145
6213	77365	47136
6214	77383	47127
6215	77399	47117
6216	77422	47111
6217	77443	47104
6218	77472	47101
6219	77491	47092
6220	77509	47083
6221	77530	47076
6222	77551	47069
6223	77569	47060
6224	77588	47051
6225	77607	47043
6226	77626	47034
6227	77644	47025
6228	77660	47015
6229	77680	47007
6230	77698	46998
6231	77713	46987
6232	77727	46975
6233	77744	46966
6234	77764	46958
6235	77779	46947
6236	77824	46954
6237	77837	46942
6238	77852	46931
6239	77864	46918
6240	77875	46904
6241	77885	46891
6242	77902	46881
6243	77912	46867
6244	77950	46870
6245	77963	46857
6246	77974	46844
6247	77991	46834
6248	78007	46824
6249	78021	46812
6250	78033	46800
6251	78047	46788
6252	78064	46778
6253	78077	46766
6254	78090	46754
6255	78106	46743
6256	78117	46730
6257	78131	46718
6258	78165	46719
6259	78175	46705
6260	78192	46695
6261	78206	46684
6262	78218	46671
6263	78234	46661
6264	78249	46650
6265	78263	46638
6266	78280	46628
6267	78292	46615
6268	78303	46602
6269	78317	46590
6270	78331	46579
6271	78345	46567
6272	78362	46557
6273	78376	46546
6274	78391	46535
6275	78405	46523
6276	78418	46511
6277	78439	46503
6278	78479	46507
6279	78506	46503
6280	78528	46497
6281	78543	46486
6282	78564	46478
6283	78588	46472
6284	78609	46465
6285	78639	46463
6286	78657	46453
6287	78670	46441
6288	78686	46431
6289	78703	46421
6290	78723	46413
6291	78745	46406
6292	78769	46400
6293	78790	46393
6294	78809	46384
6295	78834	46379
6296	78858	46373
6297	78881	46366
6298	78906	46361
6299	78929	46355
6300	78955	46350
6301	78979	46344
6302	79000	46337
6303	79021	46329
6304	79041	46321
6305	79063	46314
6306	79085	46307
6307	79107	46300
6308	79138	46298
6309	79170	46297
6310	79205	46298
6311	79232	46294
6312	79265	46293
6313	79290	46288
6314	79313	46281
6315	79337	46276
6316	79359	46269
6317	79388	46265
6318	79414	46261
6319	79437	46254
6320	79462	46249
6321	79486	46243
6322	79508	46236
6323	79548	46239
6324	79578	46237
6325	79601	46230
6326	79656	46242
6327	79686	46240
6328	79717	46238
6329	79741	46232
6330	79763	46225
6331	79782	46216
6332	79802	46208
